StartTime: 2020-08-19 09:01:41.537
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(degC)	hx	hy	hz 
0x50	 09:35:48.743	 2020-08-17 16:33:47.350	-0.0259	0.0820	1.0078	-5.0049	0.8545	1.6479	4.0485	-1.2689	-138.9276	46.28	-15	-10	8 
0x50	 09:35:48.743	 2020-08-17 16:33:47.450	-0.0293	0.0732	1.0010	-4.3945	0.1831	1.7090	3.5925	-1.0602	-138.0157	46.29	-14	-10	7 
0x50	 09:35:48.743	 2020-08-17 16:33:47.550	-0.0288	0.0659	0.9961	-3.6011	-0.4883	1.8311	3.2135	-0.9283	-137.2852	46.26	-12	-6	8 
0x50	 09:35:48.744	 2020-08-17 16:33:47.650	-0.0278	0.0605	0.9922	-2.6245	-1.1597	1.8921	2.9114	-0.8624	-135.9888	46.29	-14	-7	7 
0x50	 09:35:48.855	 2020-08-17 16:33:47.750	-0.0249	0.0596	0.9912	-1.7700	-1.7700	1.8921	2.7081	-0.8734	-135.0165	46.31	-15	-13	8 
0x50	 09:35:49.034	 2020-08-17 16:33:47.850	-0.0205	0.0591	0.9897	-0.6104	-2.2583	2.0142	2.6312	-0.9503	-134.5880	46.33	-15	-10	10 
0x50	 09:35:49.039	 2020-08-17 16:33:47.950	-0.0156	0.0625	0.9917	0.2441	-2.6855	2.0752	2.6477	-1.0822	-133.8574	46.29	-14	-9	11 
0x50	 09:35:49.722	 2020-08-17 16:33:48.050	-0.0083	0.0664	0.9951	1.2207	-2.9907	2.1362	2.7850	-1.2634	-133.4894	46.30	-15	-13	8 
0x50	 09:35:49.722	 2020-08-17 16:33:48.150	-0.0010	0.0728	1.0005	2.0142	-2.9907	2.0752	3.0103	-1.4777	-133.2202	46.27	-17	-15	11 
0x50	 09:35:49.723	 2020-08-17 16:33:48.250	0.0068	0.0811	1.0078	2.6245	-2.8687	2.0142	3.3124	-1.6974	-132.7588	46.26	-19	-12	6 
0x50	 09:35:49.723	 2020-08-17 16:33:48.350	0.0112	0.0884	1.0112	3.1738	-2.6245	2.0142	3.6749	-1.9061	-132.2314	46.30	-18	-13	7 
0x50	 09:35:49.723	 2020-08-17 16:33:48.450	0.0161	0.0962	1.0190	3.2959	-2.1973	2.0142	4.0704	-2.0874	-131.8909	46.32	-19	-16	5 
0x50	 09:35:49.723	 2020-08-17 16:33:48.550	0.0190	0.1025	1.0239	3.4180	-1.7090	1.8921	4.4769	-2.2247	-131.7645	46.32	-18	-17	7 
0x50	 09:35:49.737	 2020-08-17 16:33:48.650	0.0195	0.1074	1.0293	3.2959	-1.2817	1.8311	4.8724	-2.3181	-131.6547	46.31	-20	-19	4 
0x50	 09:35:49.889	 2020-08-17 16:33:48.750	0.0186	0.1143	1.0356	3.1738	-0.8545	1.8311	5.2515	-2.3621	-131.6931	46.30	-18	-19	7 
0x50	 09:35:49.936	 2020-08-17 16:33:48.850	0.0151	0.1177	1.0381	2.7466	-0.3662	1.7700	5.5975	-2.3511	-131.7316	46.30	-21	-22	3 
0x50	 09:35:50.054	 2020-08-17 16:33:48.950	0.0103	0.1221	1.0449	2.3804	0.0000	1.7090	5.8997	-2.2852	-131.7535	46.32	-20	-19	3 
0x50	 09:35:50.229	 2020-08-17 16:33:49.050	0.0059	0.1245	1.0488	1.9531	0.2441	1.7090	6.1523	-2.1918	-131.9568	46.30	-20	-24	8 
0x50	 09:35:50.236	 2020-08-17 16:33:49.150	-0.0015	0.1265	1.0508	1.1597	0.3662	1.6479	6.3501	-2.0599	-132.3962	46.30	-16	-22	5 
0x50	 09:35:50.406	 2020-08-17 16:33:49.250	-0.0049	0.1284	1.0527	0.7935	0.3052	1.7090	6.4764	-1.9171	-132.7808	46.32	-18	-24	5 
0x50	 09:35:50.437	 2020-08-17 16:33:49.350	-0.0098	0.1274	1.0537	0.0610	0.1831	1.7090	6.5479	-1.7853	-133.1104	46.34	-19	-24	6 
0x50	 09:35:50.625	 2020-08-17 16:33:49.450	-0.0142	0.1260	1.0513	-0.4883	-0.1221	1.7090	6.5588	-1.6589	-133.7750	46.30	-15	-24	8 
0x50	 09:35:50.636	 2020-08-17 16:33:49.550	-0.0166	0.1245	1.0518	-1.0376	-0.3662	1.7700	6.5094	-1.5656	-134.2365	46.33	-18	-23	9 
0x50	 09:35:51.276	 2020-08-17 16:33:49.650	-0.0171	0.1206	1.0508	-1.3428	-0.8545	1.8311	6.4050	-1.4996	-134.6100	46.30	-17	-22	6 
0x50	 09:35:51.276	 2020-08-17 16:33:49.750	-0.0142	0.1177	1.0498	-1.7700	-1.0986	1.8921	6.2567	-1.4777	-135.0220	46.30	-15	-19	5 
0x50	 09:35:51.276	 2020-08-17 16:33:49.850	-0.0137	0.1147	1.0474	-2.1362	-1.4648	1.8921	6.0754	-1.4886	-135.4285	46.33	-17	-24	5 
0x50	 09:35:51.276	 2020-08-17 16:33:49.950	-0.0122	0.1113	1.0469	-2.2583	-1.7700	1.8921	5.8667	-1.5381	-135.6866	46.30	-20	-26	8 
0x50	 09:35:51.277	 2020-08-17 16:33:50.050	-0.0103	0.1084	1.0439	-2.5024	-1.8921	1.9531	5.6470	-1.6095	-136.0822	46.32	-17	-22	6 
0x50	 09:35:51.277	 2020-08-17 16:33:50.150	-0.0078	0.1025	1.0391	-2.6855	-2.0142	1.9531	5.4108	-1.6974	-136.2360	46.34	-16	-21	8 
0x50	 09:35:51.438	 2020-08-17 16:33:50.250	-0.0049	0.1021	1.0342	-2.5635	-2.0752	2.0142	5.1746	-1.7963	-136.1755	46.30	-18	-19	8 
0x50	 09:35:51.438	 2020-08-17 16:33:50.350	-0.0020	0.0996	1.0278	-2.5024	-2.0752	2.0142	4.9548	-1.8951	-136.1700	46.30	-18	-20	7 
0x50	 09:35:51.592	 2020-08-17 16:33:50.450	-0.0005	0.0996	1.0220	-2.3804	-1.8921	1.9531	4.7516	-1.9940	-136.2744	46.28	-20	-22	7 
0x50	 09:35:51.634	 2020-08-17 16:33:50.550	0.0049	0.0942	1.0117	-2.1362	-1.8921	1.9531	4.5703	-2.0819	-136.3293	46.27	-19	-21	5 
0x50	 09:35:51.800	 2020-08-17 16:33:50.650	0.0044	0.0942	1.0068	-2.0142	-1.7090	1.9531	4.4055	-2.1588	-136.2305	46.26	-20	-23	9 
0x50	 09:35:51.833	 2020-08-17 16:33:50.750	0.0093	0.0923	0.9951	-1.7700	-1.4038	1.8921	4.2682	-2.2247	-136.2689	46.24	-21	-23	7 
0x50	 09:35:52.033	 2020-08-17 16:33:50.850	0.0078	0.0884	0.9917	-1.7090	-1.0986	1.8311	4.1583	-2.2577	-136.0272	46.20	-20	-19	9 
0x50	 09:35:52.033	 2020-08-17 16:33:50.950	0.0068	0.0854	0.9878	-1.2207	-0.9155	1.8311	4.0759	-2.2632	-136.0107	46.20	-19	-21	9 
0x50	 09:35:52.133	 2020-08-17 16:33:51.050	0.0068	0.0820	0.9839	-0.7935	-0.7324	1.7700	4.0210	-2.2522	-135.8624	46.18	-21	-18	5 
0x50	 09:35:52.266	 2020-08-17 16:33:51.150	0.0059	0.0811	0.9800	-0.2441	-0.5493	1.7700	3.9990	-2.2083	-135.6262	46.20	-21	-20	5 
0x50	 09:35:52.429	 2020-08-17 16:33:51.250	0.0034	0.0776	0.9746	0.3662	-0.3662	1.7090	4.0320	-2.1423	-135.5713	46.18	-17	-17	9 
0x50	 09:35:52.432	 2020-08-17 16:33:51.350	-0.0015	0.0762	0.9746	0.8545	-0.2441	1.7090	4.1144	-2.0654	-135.6921	46.19	-16	-23	5 
0x50	 09:35:52.651	 2020-08-17 16:33:51.450	-0.0034	0.0771	0.9741	1.3428	-0.3052	1.7090	4.2517	-1.9775	-136.0602	46.19	-16	-23	7 
0x50	 09:35:52.651	 2020-08-17 16:33:51.550	-0.0044	0.0811	0.9756	1.8921	-0.3662	1.6479	4.4495	-1.8896	-136.4996	46.20	-17	-24	8 
0x50	 09:35:52.808	 2020-08-17 16:33:51.650	-0.0098	0.0869	0.9775	2.1973	-0.3662	1.6479	4.6747	-1.8073	-136.7139	46.17	-15	-21	9 
0x50	 09:35:52.831	 2020-08-17 16:33:51.750	-0.0103	0.0952	0.9810	2.4414	-0.6104	1.7090	4.9384	-1.7358	-137.0380	46.15	-21	-28	3 
0x50	 09:35:53.021	 2020-08-17 16:33:51.850	-0.0132	0.1016	0.9897	2.4414	-0.9155	1.7700	5.2295	-1.6809	-137.3181	46.18	-17	-28	4 
0x50	 09:35:53.030	 2020-08-17 16:33:51.950	-0.0117	0.1099	0.9951	2.3804	-1.0986	1.7700	5.5151	-1.6589	-137.9938	46.14	-14	-29	8 
0x50	 09:35:53.202	 2020-08-17 16:33:52.050	-0.0112	0.1123	1.0024	2.0752	-1.4648	1.8311	5.7843	-1.6699	-138.7354	46.15	-15	-28	7 
0x50	 09:35:53.230	 2020-08-17 16:33:52.150	-0.0127	0.1177	1.0073	1.7700	-1.6479	1.8921	6.0150	-1.7029	-139.1638	46.13	-19	-29	6 
0x50	 09:35:53.380	 2020-08-17 16:33:52.250	-0.0093	0.1221	1.0151	1.1597	-1.8311	1.8921	6.2018	-1.7633	-139.5758	46.14	-17	-30	7 
0x50	 09:35:53.429	 2020-08-17 16:33:52.350	-0.0049	0.1240	1.0195	0.6104	-1.9531	1.8311	6.3336	-1.8402	-140.1196	46.08	-17	-31	6 
0x50	 09:35:53.529	 2020-08-17 16:33:52.450	-0.0039	0.1299	1.0313	0.0000	-1.8311	1.8311	6.4105	-1.9336	-140.5920	46.06	-17	-31	4 
0x50	 09:35:53.629	 2020-08-17 16:33:52.550	0.0010	0.1299	1.0376	-0.4883	-1.8921	1.8921	6.4270	-2.0215	-140.9601	46.10	-19	-28	7 
0x50	 09:35:53.728	 2020-08-17 16:33:52.650	0.0029	0.1309	1.0474	-1.4038	-1.5259	1.7700	6.3776	-2.0984	-141.0974	46.05	-20	-30	4 
0x50	 09:35:53.836	 2020-08-17 16:33:52.750	0.0049	0.1299	1.0518	-1.6479	-1.4648	1.7700	6.2677	-2.1643	-141.2402	46.08	-20	-28	6 
0x50	 09:35:53.930	 2020-08-17 16:33:52.850	0.0093	0.1309	1.0630	-2.2583	-1.0986	1.7700	6.1029	-2.2028	-141.4160	46.00	-21	-33	6 
0x50	 09:35:54.029	 2020-08-17 16:33:52.950	0.0127	0.1289	1.0630	-2.8687	-0.8545	1.5869	5.9052	-2.2192	-141.4929	46.02	-20	-29	6 
0x50	 09:35:54.191	 2020-08-17 16:33:53.050	0.0107	0.1245	1.0620	-3.2349	-0.2441	1.4038	5.6689	-2.1863	-141.6577	46.01	-20	-32	3 
0x50	 09:35:54.228	 2020-08-17 16:33:53.150	0.0103	0.1304	1.0649	-3.5400	0.4272	1.0376	5.4218	-2.0984	-142.0697	45.94	-18	-32	5 
0x50	 09:35:54.328	 2020-08-17 16:33:53.250	0.0073	0.1270	1.0635	-3.3569	0.6714	0.7324	5.1636	-1.9666	-142.2949	45.95	-19	-28	7 
0x50	 09:35:54.453	 2020-08-17 16:33:53.350	0.0005	0.1216	1.0649	-3.7231	1.3428	0.3052	4.9109	-1.7798	-142.5037	45.93	-19	-28	5 
0x50	 09:35:54.528	 2020-08-17 16:33:53.450	-0.0063	0.1123	1.0542	-3.3569	1.2817	0.0000	4.6637	-1.5601	-142.7673	45.88	-16	-27	6 
0x50	 09:35:54.680	 2020-08-17 16:33:53.550	-0.0103	0.1074	1.0537	-2.9297	1.4648	-0.3052	4.4330	-1.3129	-142.9816	45.82	-15	-26	6 
0x50	 09:35:54.728	 2020-08-17 16:33:53.650	-0.0127	0.0952	1.0454	-2.5635	1.3428	-0.6104	4.2352	-1.0712	-143.6572	45.84	-11	-25	8 
0x50	 09:35:54.930	 2020-08-17 16:33:53.750	-0.0176	0.0854	1.0381	-2.0752	1.0986	-0.7324	4.0649	-0.8459	-144.2450	45.87	-14	-24	8 
0x50	 09:35:54.930	 2020-08-17 16:33:53.850	-0.0205	0.0811	1.0317	-1.3428	0.7324	-0.7324	3.9386	-0.6482	-144.5526	45.82	-16	-22	9 
0x50	 09:35:55.102	 2020-08-17 16:33:53.950	-0.0264	0.0786	1.0244	-0.6714	0.1831	-0.7324	3.8727	-0.4944	-144.5856	45.85	-17	-23	9 
0x50	 09:35:55.127	 2020-08-17 16:33:54.050	-0.0278	0.0796	1.0190	-0.0610	-0.5493	-0.6104	3.8727	-0.3955	-144.8492	45.85	-13	-19	9 
0x50	 09:35:55.264	 2020-08-17 16:33:54.150	-0.0269	0.0815	1.0103	0.3052	-1.0986	-0.5493	3.9276	-0.3625	-145.0909	45.85	-11	-17	10 
0x50	 09:35:55.326	 2020-08-17 16:33:54.250	-0.0283	0.0845	1.0024	0.7935	-1.7090	-0.4883	4.0430	-0.3900	-145.3876	45.83	-11	-17	9 
0x50	 09:35:55.460	 2020-08-17 16:33:54.350	-0.0269	0.0884	0.9971	1.2817	-2.3804	-0.3662	4.2023	-0.4779	-145.5524	45.85	-12	-21	8 
0x50	 09:35:55.555	 2020-08-17 16:33:54.450	-0.0229	0.0918	1.0010	1.5869	-2.9907	-0.3052	4.3890	-0.6372	-145.6403	45.88	-18	-21	8 
0x50	 09:35:55.732	 2020-08-17 16:33:54.550	-0.0166	0.0957	1.0005	1.7090	-3.4790	-0.2441	4.5978	-0.8514	-145.3107	45.88	-19	-20	8 
0x50	 09:35:55.732	 2020-08-17 16:33:54.650	-0.0103	0.0962	0.9961	1.8921	-3.7231	-0.1831	4.8230	-1.1096	-145.2667	45.85	-16	-20	8 
0x50	 09:35:55.896	 2020-08-17 16:33:54.750	-0.0010	0.1040	1.0024	1.7090	-3.7842	-0.1831	5.0592	-1.3953	-145.0800	45.82	-18	-22	8 
0x50	 09:35:55.928	 2020-08-17 16:33:54.850	0.0083	0.1064	0.9995	1.8311	-3.6621	-0.1831	5.2899	-1.6919	-144.9976	45.82	-19	-24	7 
0x50	 09:35:56.063	 2020-08-17 16:33:54.950	0.0137	0.1104	1.0068	1.4648	-3.2349	-0.3052	5.5096	-1.9666	-144.6954	45.78	-22	-23	5 
0x50	 09:35:56.125	 2020-08-17 16:33:55.050	0.0200	0.1143	1.0107	1.4648	-2.9907	-0.2441	5.7019	-2.2083	-144.4043	45.79	-20	-22	7 
0x50	 09:35:56.276	 2020-08-17 16:33:55.150	0.0254	0.1157	1.0156	0.9766	-2.3804	-0.3052	5.8612	-2.4005	-144.1296	45.78	-19	-22	5 
0x50	 09:35:56.324	 2020-08-17 16:33:55.250	0.0293	0.1177	1.0181	0.8545	-1.7090	-0.3052	5.9875	-2.5323	-143.9264	45.79	-23	-25	5 
0x50	 09:35:56.480	 2020-08-17 16:33:55.350	0.0269	0.1182	1.0239	0.4272	-1.0376	-0.4272	6.0754	-2.5928	-143.6792	45.83	-22	-25	4 
0x50	 09:35:56.524	 2020-08-17 16:33:55.450	0.0259	0.1138	1.0215	0.0000	-0.4272	-0.4272	6.1139	-2.5873	-143.2617	45.78	-22	-23	2 
0x50	 09:35:56.692	 2020-08-17 16:33:55.550	0.0254	0.1143	1.0229	-0.2441	0.1831	-0.4883	6.1194	-2.5214	-142.9651	45.76	-22	-24	5 
0x50	 09:35:56.723	 2020-08-17 16:33:55.650	0.0225	0.1123	1.0220	-0.5493	0.7324	-0.6104	6.0974	-2.4005	-142.8058	45.78	-20	-23	3 
0x50	 09:35:56.903	 2020-08-17 16:33:55.750	0.0166	0.1123	1.0195	-0.6714	0.9766	-0.6104	6.0535	-2.2412	-142.7728	45.82	-19	-23	6 
0x50	 09:35:56.923	 2020-08-17 16:33:55.850	0.0098	0.1084	1.0156	-0.8545	1.0986	-0.5493	5.9821	-2.0380	-142.7179	45.82	-18	-23	6 
0x50	 09:35:57.131	 2020-08-17 16:33:55.950	0.0010	0.1084	1.0088	-0.9155	0.9766	-0.4883	5.8887	-1.8182	-142.7344	45.80	-16	-22	4 
0x50	 09:35:57.131	 2020-08-17 16:33:56.050	-0.0088	0.1030	1.0044	-1.0376	0.9155	-0.5493	5.7898	-1.5985	-142.5146	45.79	-19	-19	6 
0x50	 09:35:57.315	 2020-08-17 16:33:56.150	-0.0171	0.1011	1.0020	-0.9766	0.4883	-0.4272	5.6799	-1.3898	-142.1136	45.80	-15	-16	7 
0x50	 09:35:57.322	 2020-08-17 16:33:56.250	-0.0210	0.1001	0.9971	-1.0376	0.0000	-0.4272	5.5756	-1.2140	-142.0367	45.79	-18	-19	4 
0x50	 09:35:57.982	 2020-08-17 16:33:56.350	-0.0283	0.1045	0.9927	-1.0986	-0.3662	-0.4272	5.4822	-1.0657	-141.9159	45.74	-16	-18	8 
0x50	 09:35:57.982	 2020-08-17 16:33:56.450	-0.0327	0.1064	0.9878	-1.0376	-0.9766	-0.5493	5.4108	-0.9668	-141.9104	45.70	-17	-18	9 
0x50	 09:35:57.983	 2020-08-17 16:33:56.550	-0.0342	0.1143	0.9961	-0.8545	-1.8921	-0.5493	5.3613	-0.9229	-141.6302	45.67	-18	-16	5 
0x50	 09:35:57.983	 2020-08-17 16:33:56.650	-0.0400	0.1172	0.9897	-0.8545	-2.4414	-0.9155	5.3394	-0.9393	-141.4984	45.67	-18	-20	3 
0x50	 09:35:57.983	 2020-08-17 16:33:56.750	-0.0425	0.1201	0.9912	-0.6104	-3.0518	-1.2817	5.3394	-0.9943	-141.1469	45.64	-17	-17	6 
0x50	 09:35:57.983	 2020-08-17 16:33:56.850	-0.0415	0.1250	0.9941	-0.6714	-3.4180	-1.8311	5.3723	-1.0822	-140.9271	45.59	-18	-16	7 
0x50	 09:35:58.021	 2020-08-17 16:33:56.950	-0.0366	0.1255	0.9961	-0.5493	-3.6621	-2.3804	5.4163	-1.2085	-140.5316	45.58	-20	-15	7 
0x50	 09:35:58.144	 2020-08-17 16:33:57.050	-0.0234	0.1284	1.0024	-0.1831	-4.0283	-2.8687	5.4767	-1.3733	-140.1086	45.55	-21	-15	2 
0x50	 09:35:58.311	 2020-08-17 16:33:57.150	0.0005	0.1313	1.0078	-0.1221	-4.0894	-3.0518	5.5481	-1.5930	-139.4879	45.56	-20	-11	5 
0x50	 09:35:58.320	 2020-08-17 16:33:57.250	0.0234	0.1313	1.0127	-0.3052	-3.9673	-3.0518	5.6305	-1.8732	-138.7683	45.48	-23	-15	4 
0x50	 09:35:58.551	 2020-08-17 16:33:57.350	0.0483	0.1357	1.0220	-0.2441	-3.7231	-2.5635	5.7184	-2.2028	-138.2574	45.55	-23	-15	3 
0x50	 09:35:58.551	 2020-08-17 16:33:57.450	0.0674	0.1387	1.0288	-0.5493	-3.1738	-1.8921	5.8118	-2.5598	-137.5763	45.54	-27	-13	0 
0x50	 09:35:58.672	 2020-08-17 16:33:57.550	0.0854	0.1401	1.0371	-0.4883	-2.5024	-0.9766	5.8942	-2.9004	-136.4337	45.52	-25	-9	4 
0x50	 09:35:58.724	 2020-08-17 16:33:57.650	0.0967	0.1396	1.0435	-0.6104	-1.8921	0.1831	5.9656	-3.2135	-135.1538	45.50	-28	-13	5 
0x50	 09:35:58.819	 2020-08-17 16:33:57.750	0.1035	0.1382	1.0459	-0.7935	-0.9766	1.3428	6.0150	-3.4772	-133.6981	45.56	-29	-9	2 
0x50	 09:35:58.932	 2020-08-17 16:33:57.850	0.1001	0.1372	1.0488	-0.9766	0.0000	2.5024	6.0315	-3.6530	-132.3907	45.55	-26	-12	3 
0x50	 09:35:59.018	 2020-08-17 16:33:57.950	0.0894	0.1294	1.0488	-0.7935	0.7935	3.4790	6.0260	-3.7354	-130.9515	45.55	-23	-12	0 
0x50	 09:35:59.145	 2020-08-17 16:33:58.050	0.0742	0.1240	1.0518	-0.6714	1.5259	4.3335	5.9875	-3.7024	-129.4135	45.53	-25	-9	1 
0x50	 09:35:59.309	 2020-08-17 16:33:58.150	0.0542	0.1172	1.0479	-0.6104	2.1362	4.8828	5.9216	-3.5596	-128.0402	45.55	-25	-13	1 
0x50	 09:35:59.318	 2020-08-17 16:33:58.250	0.0337	0.1133	1.0464	-0.7324	2.6855	5.2490	5.8392	-3.3179	-126.9250	45.52	-22	-13	0 
0x50	 09:35:59.484	 2020-08-17 16:33:58.350	0.0229	0.1104	1.0400	-0.6714	2.9297	5.4321	5.7513	-3.0048	-125.9143	45.47	-21	-14	1 
0x50	 09:35:59.517	 2020-08-17 16:33:58.450	0.0063	0.1055	1.0337	-0.6104	2.9297	5.6152	5.6689	-2.6422	-125.3705	45.50	-17	-13	4 
0x50	 09:35:59.619	 2020-08-17 16:33:58.550	-0.0054	0.1045	1.0273	-0.6104	2.8687	5.5542	5.5975	-2.2577	-125.0574	45.50	-18	-15	3 
0x50	 09:35:59.716	 2020-08-17 16:33:58.650	-0.0151	0.1064	1.0249	-0.7935	2.6245	5.6152	5.5316	-1.8787	-124.7992	45.49	-18	-13	3 
0x50	 09:35:59.888	 2020-08-17 16:33:58.750	-0.0195	0.1104	1.0176	-0.7935	2.1362	5.6152	5.4767	-1.5381	-124.6564	45.47	-15	-15	1 
0x50	 09:35:59.916	 2020-08-17 16:33:58.850	-0.0264	0.1079	1.0068	-0.9766	1.6479	5.6152	5.4327	-1.2415	-125.0079	45.49	-11	-17	4 
0x50	 09:36:00.018	 2020-08-17 16:33:58.950	-0.0298	0.1089	0.9980	-1.0986	0.9155	5.6763	5.3833	-1.0052	-125.1782	45.47	-18	-16	3 
0x50	 09:36:00.115	 2020-08-17 16:33:59.050	-0.0352	0.1074	0.9917	-1.3428	0.2441	5.7373	5.3284	-0.8405	-125.6177	45.45	-13	-19	7 
0x50	 09:36:00.215	 2020-08-17 16:33:59.150	-0.0347	0.1099	0.9868	-1.4648	-0.6714	5.7373	5.2679	-0.7526	-126.4801	45.44	-10	-19	8 
0x50	 09:36:00.315	 2020-08-17 16:33:59.250	-0.0347	0.1089	0.9819	-1.4648	-1.4038	5.7983	5.2075	-0.7581	-127.5073	45.44	-11	-20	9 
0x50	 09:36:00.415	 2020-08-17 16:33:59.350	-0.0371	0.1084	0.9761	-1.7700	-2.0142	5.6763	5.1361	-0.8295	-128.4192	45.50	-12	-21	10 
0x50	 09:36:01.004	 2020-08-17 16:33:59.450	-0.0361	0.1089	0.9727	-1.6479	-2.8687	5.5542	5.0647	-0.9613	-129.2926	45.45	-13	-23	9 
0x50	 09:36:01.004	 2020-08-17 16:33:59.550	-0.0366	0.1055	0.9707	-1.5259	-3.3569	5.3101	5.0043	-1.1426	-129.9023	45.41	-17	-25	9 
0x50	 09:36:01.005	 2020-08-17 16:33:59.650	-0.0317	0.1143	0.9722	-1.2817	-3.5400	4.7607	4.9713	-1.3568	-130.5396	45.40	-16	-25	6 
0x50	 09:36:01.005	 2020-08-17 16:33:59.750	-0.0332	0.1143	0.9785	-1.0376	-3.6011	4.0894	4.9823	-1.5765	-131.2701	45.37	-16	-25	5 
0x50	 09:36:01.005	 2020-08-17 16:33:59.850	-0.0322	0.1162	0.9800	-0.5493	-3.7842	3.1128	5.0372	-1.7908	-132.0612	45.31	-16	-25	4 
0x50	 09:36:01.032	 2020-08-17 16:33:59.950	-0.0313	0.1172	0.9810	-0.1831	-3.4790	2.1362	5.1471	-1.9830	-133.1378	45.31	-15	-30	8 
0x50	 09:36:01.160	 2020-08-17 16:34:00.050	-0.0273	0.1206	0.9941	0.7935	-3.3569	0.9155	5.3009	-2.1368	-134.0497	45.31	-18	-29	8 
0x50	 09:36:01.214	 2020-08-17 16:34:00.150	-0.0229	0.1191	1.0029	1.1597	-2.8076	-0.3052	5.4932	-2.2357	-134.7253	45.30	-21	-28	5 
0x50	 09:36:01.377	 2020-08-17 16:34:00.250	-0.0146	0.1172	1.0146	1.5869	-2.2583	-1.4038	5.7019	-2.2852	-135.3076	45.32	-21	-29	4 
0x50	 09:36:01.414	 2020-08-17 16:34:00.350	-0.0088	0.1084	1.0200	1.7090	-1.7090	-2.2583	5.9326	-2.2961	-136.1426	45.31	-20	-30	5 
0x50	 09:36:02.031	 2020-08-17 16:34:00.450	-0.0015	0.1094	1.0332	2.3804	-1.4038	-2.9297	6.1633	-2.2687	-136.9720	45.33	-18	-29	4 
0x50	 09:36:02.031	 2020-08-17 16:34:00.550	0.0029	0.1069	1.0420	2.4414	-0.9766	-3.3569	6.3940	-2.2137	-137.7521	45.34	-22	-32	5 
0x50	 09:36:02.031	 2020-08-17 16:34:00.650	0.0054	0.1104	1.0532	2.4414	-0.4883	-3.7231	6.6248	-2.1259	-138.4717	45.37	-19	-30	4 
0x50	 09:36:02.031	 2020-08-17 16:34:00.750	0.0039	0.1128	1.0610	2.3193	-0.1831	-3.9063	6.8500	-2.0050	-139.4000	45.37	-20	-27	4 
0x50	 09:36:02.031	 2020-08-17 16:34:00.850	0.0049	0.1191	1.0674	2.1973	0.0610	-3.9673	7.0532	-1.8622	-140.0757	45.34	-20	-27	3 
0x50	 09:36:02.031	 2020-08-17 16:34:00.950	0.0044	0.1240	1.0693	1.9531	0.1221	-3.9673	7.2345	-1.7139	-140.5701	45.39	-21	-27	7 
0x50	 09:36:02.183	 2020-08-17 16:34:01.050	0.0005	0.1313	1.0713	1.2817	0.1221	-3.9063	7.3663	-1.5546	-141.1029	45.37	-21	-27	6 
0x50	 09:36:02.212	 2020-08-17 16:34:01.150	-0.0029	0.1382	1.0718	0.4883	0.1221	-3.8452	7.4487	-1.3953	-141.6907	45.35	-21	-28	2 
0x50	 09:36:02.408	 2020-08-17 16:34:01.250	-0.0059	0.1387	1.0698	-0.2441	-0.1221	-3.7231	7.4652	-1.2579	-142.2015	45.37	-19	-24	4 
0x50	 09:36:02.411	 2020-08-17 16:34:01.350	-0.0029	0.1411	1.0654	-1.0376	-0.4883	-3.6011	7.4048	-1.1536	-142.3993	45.37	-21	-21	3 
0x50	 09:36:03.060	 2020-08-17 16:34:01.450	0.0024	0.1406	1.0605	-1.8921	-0.7935	-3.2959	7.2729	-1.1041	-142.5366	45.37	-18	-21	4 
0x50	 09:36:03.060	 2020-08-17 16:34:01.550	0.0068	0.1392	1.0547	-2.6245	-1.0986	-2.8687	7.0807	-1.1096	-142.2455	45.41	-21	-16	4 
0x50	 09:36:03.060	 2020-08-17 16:34:01.650	0.0127	0.1362	1.0464	-3.2349	-1.4648	-2.4414	6.8225	-1.1700	-141.9489	45.41	-16	-13	5 
0x50	 09:36:03.060	 2020-08-17 16:34:01.750	0.0186	0.1299	1.0361	-3.7231	-1.7700	-1.8921	6.5094	-1.2799	-141.2018	45.39	-22	-14	1 
0x50	 09:36:03.060	 2020-08-17 16:34:01.850	0.0225	0.1226	1.0264	-4.0894	-2.0752	-1.2207	6.1633	-1.4337	-140.3009	45.41	-20	-12	5 
0x50	 09:36:03.060	 2020-08-17 16:34:01.950	0.0249	0.1118	1.0151	-4.0894	-2.2583	-0.6104	5.7898	-1.6205	-139.4110	45.43	-23	-14	1 
0x50	 09:36:03.110	 2020-08-17 16:34:02.050	0.0249	0.1021	1.0083	-3.9673	-2.3804	0.0000	5.4053	-1.8292	-138.3618	45.44	-19	-11	3 
0x50	 09:36:03.222	 2020-08-17 16:34:02.150	0.0259	0.0889	0.9990	-3.6011	-2.5024	0.4883	5.0262	-2.0435	-137.1039	45.44	-20	-6	4 
0x50	 09:36:03.386	 2020-08-17 16:34:02.250	0.0269	0.0767	0.9927	-2.8687	-2.3804	0.9766	4.6802	-2.2577	-135.8130	45.47	-21	-10	8 
0x50	 09:36:03.409	 2020-08-17 16:34:02.350	0.0244	0.0679	0.9863	-2.0752	-2.1362	1.2817	4.3890	-2.4500	-134.3848	45.40	-24	-8	5 
